timestamp,label,attack_tag,attack_segment_id,signal_name,anomaly_score,final_threshold,prediction,trust_score,ips_mode,vehicle_speed,vehicle_steering,source_path
1771685802.54547,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.06799999999999999,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.647896,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.07649999999999998,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.757935,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.08499999999999998,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.872103,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.09349999999999997,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.9689238,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.10199999999999997,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.075632,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.11049999999999996,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.1908412,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.11899999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.289807,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.12749999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.400985,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.13599999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.513973,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.14449999999999996,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.627257,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.15299999999999997,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685803.730529,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.16149999999999998,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
